timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T09:42:00.649329+00:00,100077,https://www.glamira.co.uk/catalog/product/view/id/100077,parse,success,5628.0
2025-11-24T09:42:00.756191+00:00,100102,https://www.glamira.co.uk/catalog/product/view/id/100102,parse,success,3849.8
2025-11-24T09:42:00.756498+00:00,100110,https://www.glamira.co.uk/catalog/product/view/id/100110,request,200,3264.9
2025-11-24T09:42:01.087760+00:00,100110,https://www.glamira.co.uk/catalog/product/view/id/100110,parse,success,3596.2
2025-11-24T09:42:01.112602+00:00,100113,https://www.glamira.co.uk/catalog/product/view/id/100113,request,200,3620.7
2025-11-24T09:42:01.244068+00:00,100113,https://www.glamira.co.uk/catalog/product/view/id/100113,parse,success,3752.2
2025-11-24T09:42:01.245436+00:00,100100,https://www.glamira.co.uk/catalog/product/view/id/100100,request,200,4339.5
2025-11-24T09:42:01.245593+00:00,100112,https://www.glamira.co.uk/catalog/product/view/id/100112,request,200,3753.8
2025-11-24T09:42:01.353205+00:00,100112,https://www.glamira.co.uk/catalog/product/view/id/100112,parse,success,3861.4
2025-11-24T09:42:01.353605+00:00,100106,https://www.glamira.co.uk/catalog/product/view/id/100106,request,200,4446.9
2025-11-24T09:42:01.449509+00:00,100106,https://www.glamira.co.uk/catalog/product/view/id/100106,parse,success,4542.8
2025-11-24T09:42:01.545424+00:00,100104,https://www.glamira.co.uk/catalog/product/view/id/100104,parse,success,4638.8
2025-11-24T09:42:01.650152+00:00,100101,https://www.glamira.co.uk/catalog/product/view/id/100101,parse,success,4743.9
2025-11-24T09:42:01.745399+00:00,100107,https://www.glamira.co.uk/catalog/product/view/id/100107,parse,success,4838.6
2025-11-24T09:42:01.850102+00:00,100097,https://www.glamira.co.uk/catalog/product/view/id/100097,parse,success,5497.7
2025-11-24T09:42:01.850362+00:00,100103,https://www.glamira.co.uk/catalog/product/view/id/100103,request,200,4943.9
2025-11-24T09:42:02.185898+00:00,100103,https://www.glamira.co.uk/catalog/product/view/id/100103,parse,success,5279.4
2025-11-24T09:42:02.300804+00:00,100099,https://www.glamira.co.uk/catalog/product/view/id/100099,parse,success,5948.0
2025-11-24T09:42:02.434838+00:00,100094,https://www.glamira.co.uk/catalog/product/view/id/100094,parse,success,6082.8
2025-11-24T09:42:02.534116+00:00,100096,https://www.glamira.co.uk/catalog/product/view/id/100096,parse,success,6181.9
2025-11-24T09:42:02.534518+00:00,100115,https://www.glamira.co.uk/catalog/product/view/id/100115,request,200,4342.7
2025-11-24T09:42:02.647078+00:00,100115,https://www.glamira.co.uk/catalog/product/view/id/100115,parse,success,4455.3
2025-11-24T09:42:02.647371+00:00,100114,https://www.glamira.co.uk/catalog/product/view/id/100114,request,200,5155.3
2025-11-24T09:42:02.754172+00:00,100114,https://www.glamira.co.uk/catalog/product/view/id/100114,parse,success,5262.2
2025-11-24T09:42:02.767541+00:00,100119,https://www.glamira.co.uk/catalog/product/view/id/100119,request,200,3159.4
2025-11-24T09:42:02.874774+00:00,100119,https://www.glamira.co.uk/catalog/product/view/id/100119,parse,success,3266.6
2025-11-24T09:42:02.875105+00:00,100121,https://www.glamira.co.uk/catalog/product/view/id/100121,request,200,3266.5
2025-11-24T09:42:02.994066+00:00,100121,https://www.glamira.co.uk/catalog/product/view/id/100121,parse,success,3385.5
2025-11-24T09:42:02.994707+00:00,100120,https://www.glamira.co.uk/catalog/product/view/id/100120,request,200,3386.3
2025-11-24T09:42:03.374448+00:00,100120,https://www.glamira.co.uk/catalog/product/view/id/100120,parse,success,3766.1
2025-11-24T09:42:03.374748+00:00,100118,https://www.glamira.co.uk/catalog/product/view/id/100118,request,200,3766.9
2025-11-24T09:42:03.481217+00:00,100118,https://www.glamira.co.uk/catalog/product/view/id/100118,parse,success,3873.3
2025-11-24T09:42:03.507443+00:00,100122,https://www.glamira.co.uk/catalog/product/view/id/100122,request,200,3427.7
2025-11-24T09:42:03.611384+00:00,100122,https://www.glamira.co.uk/catalog/product/view/id/100122,parse,success,3531.7
2025-11-24T09:42:03.611642+00:00,100123,https://www.glamira.co.uk/catalog/product/view/id/100123,request,200,3531.4
2025-11-24T09:42:03.611819+00:00,100116,https://www.glamira.co.uk/catalog/product/view/id/100116,request,200,4004.8
2025-11-24T09:42:03.711361+00:00,100116,https://www.glamira.co.uk/catalog/product/view/id/100116,parse,success,4104.4
2025-11-24T09:42:03.712526+00:00,100117,https://www.glamira.co.uk/catalog/product/view/id/100117,request,200,4105.0
