timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T10:39:07.159501+00:00,102537,https://www.glamira.co.uk/catalog/product/view/id/102537,request,403,1060.7
2025-11-24T10:39:07.159594+00:00,102536,https://www.glamira.co.uk/catalog/product/view/id/102536,request,403,1060.9
2025-11-24T10:39:07.159658+00:00,102226,https://www.glamira.co.uk/catalog/product/view/id/102226,request,403,1064.7
2025-11-24T10:39:07.159884+00:00,102541,https://www.glamira.co.uk/catalog/product/view/id/102541,request,403,1058.7
2025-11-24T10:39:07.159971+00:00,102535,https://www.glamira.co.uk/catalog/product/view/id/102535,request,403,1064.2
2025-11-24T10:39:07.160132+00:00,102436,https://www.glamira.co.uk/catalog/product/view/id/102436,request,403,1064.6
2025-11-24T10:39:07.160198+00:00,102200,https://www.glamira.co.uk/catalog/product/view/id/102200,request,403,1066.0
2025-11-24T10:39:07.160251+00:00,102542,https://www.glamira.co.uk/catalog/product/view/id/102542,request,403,1048.4
2025-11-24T10:39:07.160300+00:00,102539,https://www.glamira.co.uk/catalog/product/view/id/102539,request,403,1059.8
2025-11-24T10:39:07.160347+00:00,102543,https://www.glamira.co.uk/catalog/product/view/id/102543,request,403,1048.0
2025-11-24T10:39:07.160393+00:00,102538,https://www.glamira.co.uk/catalog/product/view/id/102538,request,403,1061.4
2025-11-24T10:39:07.160570+00:00,102210,https://www.glamira.co.uk/catalog/product/view/id/102210,request,403,1065.7
2025-11-24T10:39:07.258440+00:00,102545,https://www.glamira.co.uk/catalog/product/view/id/102545,request,403,663.3
2025-11-24T10:39:07.275442+00:00,102544,https://www.glamira.co.uk/catalog/product/view/id/102544,request,403,680.9
2025-11-24T10:39:07.276070+00:00,102547,https://www.glamira.co.uk/catalog/product/view/id/102547,request,403,679.8
2025-11-24T10:39:07.276294+00:00,102546,https://www.glamira.co.uk/catalog/product/view/id/102546,request,403,680.8
2025-11-24T10:39:07.283749+00:00,102178,https://www.glamira.co.uk/catalog/product/view/id/102178,request,403,1611.4
2025-11-24T10:39:07.283917+00:00,102162,https://www.glamira.co.uk/catalog/product/view/id/102162,request,403,1614.4
2025-11-24T10:39:07.297005+00:00,102549,https://www.glamira.co.uk/catalog/product/view/id/102549,request,403,592.7
2025-11-24T10:39:07.297137+00:00,102548,https://www.glamira.co.uk/catalog/product/view/id/102548,request,403,593.2
2025-11-24T10:39:07.297222+00:00,102554,https://www.glamira.co.uk/catalog/product/view/id/102554,request,403,565.4
2025-11-24T10:39:07.297303+00:00,102552,https://www.glamira.co.uk/catalog/product/view/id/102552,request,403,566.3
2025-11-24T10:39:07.297631+00:00,102573,https://www.glamira.co.uk/catalog/product/view/id/102573,request,403,565.0
2025-11-24T10:39:07.297701+00:00,102550,https://www.glamira.co.uk/catalog/product/view/id/102550,request,403,569.2
2025-11-24T10:39:07.300401+00:00,102574,https://www.glamira.co.uk/catalog/product/view/id/102574,request,403,567.6
